feature_index,occurrence_count,occurrence_percentage,globally_interesting
28787,52,10.4,False
31712,52,10.4,False
31782,52,10.4,False
212,52,10.4,False
31918,52,10.4,False
32110,52,10.4,False
31273,52,10.4,False
31685,52,10.4,False
31606,52,10.4,False
31658,52,10.4,False
32117,52,10.4,False
32121,52,10.4,False
32122,52,10.4,False
32136,52,10.4,False
32160,52,10.4,False
32191,52,10.4,False
32231,52,10.4,False
53438,52,10.4,False
30203,52,10.4,False
30237,52,10.4,False
29530,52,10.4,False
29539,52,10.4,False
29738,52,10.4,False
31389,52,10.4,False
33240,52,10.4,False
32750,52,10.4,False
32756,52,10.4,False
32760,52,10.4,False
32911,52,10.4,False
73182,52,10.4,False
32384,52,10.4,False
32541,52,10.4,False
33389,52,10.4,False
33395,52,10.4,False
33397,52,10.4,False
33503,52,10.4,False
33016,52,10.4,False
33054,52,10.4,False
33169,52,10.4,False
54150,52,10.4,False
52049,52,10.4,False
52566,52,10.4,False
52558,52,10.4,False
52534,52,10.4,False
52407,52,10.4,False
52383,52,10.4,False
52744,52,10.4,False
33186,52,10.4,False
51821,52,10.4,False
51710,52,10.4,False
51537,52,10.4,False
51522,52,10.4,False
52356,52,10.4,False
52348,52,10.4,False
52257,52,10.4,False
52203,52,10.4,False
52684,52,10.4,False
53522,52,10.4,False
52931,52,10.4,False
52967,52,10.4,False
54138,52,10.4,False
28733,52,10.4,False
54206,52,10.4,False
54278,52,10.4,False
54281,52,10.4,False
53610,52,10.4,False
53713,52,10.4,False
53838,52,10.4,False
30943,52,10.4,False
30951,52,10.4,False
31121,52,10.4,False
73150,52,10.4,False
34837,52,10.4,False
34826,52,10.4,False
32706,52,10.4,False
32669,52,10.4,False
32657,52,10.4,False
32655,52,10.4,False
32603,52,10.4,False
32589,52,10.4,False
31153,52,10.4,False
34572,52,10.4,False
34435,52,10.4,False
34405,52,10.4,False
34906,52,10.4,False
34898,52,10.4,False
34851,52,10.4,False
54105,52,10.4,False
54078,52,10.4,False
34583,52,10.4,False
24629,52,10.4,False
25441,52,10.4,False
25413,52,10.4,False
25256,52,10.4,False
25231,52,10.4,False
25095,52,10.4,False
25772,52,10.4,False
523,52,10.4,False
57319,52,10.4,False
57264,52,10.4,False
57263,52,10.4,False
57238,52,10.4,False
57205,52,10.4,False
25020,52,10.4,False
24789,52,10.4,False
56710,52,10.4,False
57336,52,10.4,False
28121,52,10.4,False
28069,52,10.4,False
28046,52,10.4,False
28022,52,10.4,False
27984,52,10.4,False
27960,52,10.4,False
26350,52,10.4,False
24717,52,10.4,False
27503,52,10.4,False
27489,52,10.4,False
27944,52,10.4,False
27842,52,10.4,False
27825,52,10.4,False
27800,52,10.4,False
27709,52,10.4,False
27707,52,10.4,False
26342,52,10.4,False
23977,52,10.4,False
23930,52,10.4,False
24604,52,10.4,False
73270,52,10.4,False
46215,52,10.4,False
24521,52,10.4,False
24443,52,10.4,False
56681,52,10.4,False
23345,52,10.4,False
23864,52,10.4,False
23846,52,10.4,False
23786,52,10.4,False
23630,52,10.4,False
24328,52,10.4,False
46236,52,10.4,False
26026,52,10.4,False
23426,52,10.4,False
46159,52,10.4,False
56358,52,10.4,False
57112,52,10.4,False
57082,52,10.4,False
57076,52,10.4,False
56957,52,10.4,False
56893,52,10.4,False
24026,52,10.4,False
56264,52,10.4,False
56212,52,10.4,False
56138,52,10.4,False
56058,52,10.4,False
56854,52,10.4,False
56830,52,10.4,False
56796,52,10.4,False
24114,52,10.4,False
56351,52,10.4,False
30911,52,10.4,False
30864,52,10.4,False
30836,52,10.4,False
30768,52,10.4,False
45212,52,10.4,False
27481,52,10.4,False
27198,52,10.4,False
26555,52,10.4,False
27704,52,10.4,False
27585,52,10.4,False
27548,52,10.4,False
27521,52,10.4,False
45961,52,10.4,False
55625,52,10.4,False
55573,52,10.4,False
55313,52,10.4,False
27097,52,10.4,False
28677,52,10.4,False
28431,52,10.4,False
29108,52,10.4,False
33589,52,10.4,False
29018,52,10.4,False
28878,52,10.4,False
30605,52,10.4,False
30930,52,10.4,False
28385,52,10.4,False
28313,52,10.4,False
28160,52,10.4,False
28151,52,10.4,False
28136,52,10.4,False
28762,52,10.4,False
30360,52,10.4,False
30322,52,10.4,False
30530,52,10.4,False
26551,52,10.4,False
26547,52,10.4,False
26536,52,10.4,False
27070,52,10.4,False
46109,52,10.4,False
27053,52,10.4,False
26984,52,10.4,False
56034,52,10.4,False
26897,52,10.4,False
26231,52,10.4,False
26207,52,10.4,False
26160,52,10.4,False
26523,52,10.4,False
26522,52,10.4,False
26510,52,10.4,False
26479,52,10.4,False
26978,52,10.4,False
55924,52,10.4,False
55879,52,10.4,False
55794,52,10.4,False
55779,52,10.4,False
55003,52,10.4,False
54946,52,10.4,False
54939,52,10.4,False
55771,52,10.4,False
55017,52,10.4,False
55650,52,10.4,False
54714,52,10.4,False
54699,52,10.4,False
54611,52,10.4,False
54565,52,10.4,False
54308,52,10.4,False
55190,52,10.4,False
55021,52,10.4,False
55696,52,10.4,False
40347,52,10.4,False
40352,52,10.4,False
40430,52,10.4,False
40446,52,10.4,False
49960,52,10.4,False
44170,52,10.4,False
44195,52,10.4,False
44272,52,10.4,False
44313,52,10.4,False
44332,52,10.4,False
43771,52,10.4,False
43813,52,10.4,False
43830,52,10.4,False
42115,52,10.4,False
44337,52,10.4,False
52673,52,10.4,False
42708,52,10.4,False
43402,52,10.4,False
43378,52,10.4,False
42059,52,10.4,False
42033,52,10.4,False
42006,52,10.4,False
41989,52,10.4,False
44379,52,10.4,False
42661,52,10.4,False
42602,52,10.4,False
42206,52,10.4,False
44167,52,10.4,False
44507,52,10.4,False
44481,52,10.4,False
72781,52,10.4,False
44397,52,10.4,False
42700,52,10.4,False
49340,52,10.4,False
49878,52,10.4,False
43287,52,10.4,False
43269,52,10.4,False
43260,52,10.4,False
49252,52,10.4,False
49071,52,10.4,False
72757,52,10.4,False
48994,52,10.4,False
48982,52,10.4,False
39677,52,10.4,False
39631,52,10.4,False
39629,52,10.4,False
39580,52,10.4,False
39571,52,10.4,False
39505,52,10.4,False
49030,52,10.4,False
40305,52,10.4,False
40986,52,10.4,False
40744,52,10.4,False
49749,52,10.4,False
49570,52,10.4,False
72688,52,10.4,False
50086,52,10.4,False
49343,52,10.4,False
50056,52,10.4,False
50038,52,10.4,False
49991,52,10.4,False
49431,52,10.4,False
49414,52,10.4,False
49395,52,10.4,False
49375,52,10.4,False
49361,52,10.4,False
50078,52,10.4,False
43691,52,10.4,False
43715,52,10.4,False
48692,52,10.4,False
48710,52,10.4,False
46980,52,10.4,False
45624,52,10.4,False
47023,52,10.4,False
46247,52,10.4,False
46320,52,10.4,False
46499,52,10.4,False
45594,52,10.4,False
46669,52,10.4,False
44949,52,10.4,False
47062,52,10.4,False
45475,52,10.4,False
42782,52,10.4,False
45451,52,10.4,False
45903,52,10.4,False
45882,52,10.4,False
44939,52,10.4,False
44813,52,10.4,False
44602,52,10.4,False
45336,52,10.4,False
47118,52,10.4,False
45306,52,10.4,False
45279,52,10.4,False
45243,52,10.4,False
46967,52,10.4,False
46885,52,10.4,False
73663,52,10.4,False
47445,52,10.4,False
47357,52,10.4,False
45316,52,10.4,False
48542,52,10.4,False
48516,52,10.4,False
48514,52,10.4,False
45848,52,10.4,False
45796,52,10.4,False
45699,52,10.4,False
45693,52,10.4,False
43610,52,10.4,False
47810,52,10.4,False
47652,52,10.4,False
47501,52,10.4,False
43171,52,10.4,False
73645,52,10.4,False
42953,52,10.4,False
42924,52,10.4,False
42864,52,10.4,False
47829,52,10.4,False
43482,52,10.4,False
44114,52,10.4,False
43949,52,10.4,False
48445,52,10.4,False
48387,52,10.4,False
48377,52,10.4,False
48916,52,10.4,False
47986,52,10.4,False
48838,52,10.4,False
48749,52,10.4,False
48716,52,10.4,False
48285,52,10.4,False
48272,52,10.4,False
48015,52,10.4,False
45114,52,10.4,False
47991,52,10.4,False
48868,52,10.4,False
35792,52,10.4,False
35145,52,10.4,False
35206,52,10.4,False
51832,52,10.4,False
51951,52,10.4,False
73265,52,10.4,False
36073,52,10.4,False
36094,52,10.4,False
36223,52,10.4,False
36286,52,10.4,False
35866,52,10.4,False
50602,52,10.4,False
50125,52,10.4,False
50189,52,10.4,False
50220,52,10.4,False
39946,52,10.4,False
519,52,10.4,False
51215,52,10.4,False
51192,52,10.4,False
51160,52,10.4,False
505,52,10.4,False
50570,52,10.4,False
50557,52,10.4,False
50236,52,10.4,False
51089,52,10.4,False
50906,52,10.4,False
50896,52,10.4,False
426,52,10.4,False
51494,52,10.4,False
39148,52,10.4,False
50392,52,10.4,False
50326,52,10.4,False
50419,52,10.4,False
37135,52,10.4,False
398,52,10.4,False
34208,52,10.4,False
34107,52,10.4,False
34089,52,10.4,False
34058,52,10.4,False
33974,52,10.4,False
35691,52,10.4,False
348,52,10.4,False
34758,52,10.4,False
52680,52,10.4,False
33896,52,10.4,False
33887,52,10.4,False
33864,52,10.4,False
33846,52,10.4,False
33790,52,10.4,False
33957,52,10.4,False
35638,52,10.4,False
35320,52,10.4,False
35941,52,10.4,False
35914,52,10.4,False
37832,52,10.4,False
37592,52,10.4,False
37523,52,10.4,False
37197,52,10.4,False
35262,52,10.4,False
35209,52,10.4,False
35208,52,10.4,False
36831,52,10.4,False
37499,52,10.4,False
37469,52,10.4,False
37276,52,10.4,False
37250,52,10.4,False
37508,52,10.4,False
39176,52,10.4,False
39211,52,10.4,False
39237,52,10.4,False
39253,52,10.4,False
39266,52,10.4,False
39356,52,10.4,False
39371,52,10.4,False
38960,52,10.4,False
73597,52,10.4,False
41224,52,10.4,False
41339,52,10.4,False
41516,52,10.4,False
40577,52,10.4,False
40599,52,10.4,False
40616,52,10.4,False
51256,52,10.4,False
39909,52,10.4,False
41695,52,10.4,False
39503,52,10.4,False
39484,52,10.4,False
39470,52,10.4,False
39453,52,10.4,False
39438,52,10.4,False
40670,52,10.4,False
39415,52,10.4,False
41169,52,10.4,False
41043,52,10.4,False
41907,52,10.4,False
41886,52,10.4,False
41798,52,10.4,False
41753,52,10.4,False
41717,52,10.4,False
39426,52,10.4,False
39773,52,10.4,False
39770,52,10.4,False
39765,52,10.4,False
40230,52,10.4,False
40182,52,10.4,False
40145,52,10.4,False
73344,52,10.4,False
38706,52,10.4,False
36583,52,10.4,False
36543,52,10.4,False
36503,52,10.4,False
37077,52,10.4,False
37050,52,10.4,False
37023,52,10.4,False
51325,52,10.4,False
51260,52,10.4,False
36650,52,10.4,False
38634,52,10.4,False
38569,52,10.4,False
73561,52,10.4,False
73529,52,10.4,False
39033,52,10.4,False
38995,52,10.4,False
73480,52,10.4,False
39812,52,10.4,False
40011,52,10.4,False
38187,52,10.4,False
38136,52,10.4,False
38014,52,10.4,False
38006,52,10.4,False
37875,52,10.4,False
38884,52,10.4,False
39867,52,10.4,False
40043,52,10.4,False
7910,52,10.4,False
7843,52,10.4,False
7800,52,10.4,False
7707,52,10.4,False
7671,52,10.4,False
9339,52,10.4,False
9274,52,10.4,False
26085,52,10.4,False
9666,52,10.4,False
9578,52,10.4,False
10050,52,10.4,False
10032,52,10.4,False
9856,52,10.4,False
6021,52,10.4,False
5900,52,10.4,False
5880,52,10.4,False
1460,52,10.4,False
8306,52,10.4,False
8302,52,10.4,False
8246,52,10.4,False
8798,52,10.4,False
8706,52,10.4,False
8626,52,10.4,False
8621,52,10.4,False
8242,52,10.4,False
9719,52,10.4,False
8051,52,10.4,False
8049,52,10.4,False
7932,52,10.4,False
8561,52,10.4,False
8498,52,10.4,False
8457,52,10.4,False
9847,52,10.4,False
9730,52,10.4,False
8097,52,10.4,False
68628,52,10.4,False
68453,52,10.4,False
8600,52,10.4,False
8579,52,10.4,False
68183,52,10.4,False
68152,52,10.4,False
67813,52,10.4,False
5854,52,10.4,False
68341,52,10.4,False
69872,52,10.4,False
4696,52,10.4,False
4429,52,10.4,False
4397,52,10.4,False
5047,52,10.4,False
4951,52,10.4,False
4934,52,10.4,False
68350,52,10.4,False
6348,52,10.4,False
6296,52,10.4,False
6245,52,10.4,False
6223,52,10.4,False
68948,52,10.4,False
68876,52,10.4,False
68871,52,10.4,False
68802,52,10.4,False
68655,52,10.4,False
68739,52,10.4,False
6079,52,10.4,False
6059,52,10.4,False
68303,52,10.4,False
68259,52,10.4,False
68249,52,10.4,False
68233,52,10.4,False
68677,52,10.4,False
68791,52,10.4,False
10066,52,10.4,False
10545,52,10.4,False
10423,52,10.4,False
10359,52,10.4,False
10347,52,10.4,False
12189,52,10.4,False
12701,52,10.4,False
8450,52,10.4,False
12569,52,10.4,False
12462,52,10.4,False
12448,52,10.4,False
10304,52,10.4,False
11195,52,10.4,False
12159,52,10.4,False
11995,52,10.4,False
11964,52,10.4,False
12686,52,10.4,False
13491,52,10.4,False
14217,52,10.4,False
14205,52,10.4,False
14158,52,10.4,False
14043,52,10.4,False
65247,52,10.4,False
65216,52,10.4,False
10969,52,10.4,False
10088,52,10.4,False
10905,52,10.4,False
10898,52,10.4,False
10870,52,10.4,False
10795,52,10.4,False
10752,52,10.4,False
11181,52,10.4,False
10156,52,10.4,False
10106,52,10.4,False
10925,52,10.4,False
67487,52,10.4,False
66379,52,10.4,False
67141,52,10.4,False
66996,52,10.4,False
66924,52,10.4,False
66908,52,10.4,False
66833,52,10.4,False
11797,52,10.4,False
11097,52,10.4,False
11082,52,10.4,False
11048,52,10.4,False
10994,52,10.4,False
66713,52,10.4,False
66571,52,10.4,False
66517,52,10.4,False
66458,52,10.4,False
66816,52,10.4,False
12353,52,10.4,False
12274,52,10.4,False
12199,52,10.4,False
9038,52,10.4,False
9017,52,10.4,False
9007,52,10.4,False
8987,52,10.4,False
8936,52,10.4,False
67507,52,10.4,False
9412,52,10.4,False
9373,52,10.4,False
67443,52,10.4,False
67338,52,10.4,False
67211,52,10.4,False
67773,52,10.4,False
67716,52,10.4,False
67577,52,10.4,False
8907,52,10.4,False
1609,52,10.4,False
1580,52,10.4,False
71431,52,10.4,False
71406,52,10.4,False
816,52,10.4,False
813,52,10.4,False
765,52,10.4,False
4901,52,10.4,False
584,52,10.4,False
1107,52,10.4,False
71315,52,10.4,False
71306,52,10.4,False
71291,52,10.4,False
71226,52,10.4,False
71200,52,10.4,False
71489,52,10.4,False
691,52,10.4,False
2384,52,10.4,False
2263,52,10.4,False
2221,52,10.4,False
2160,52,10.4,False
2142,52,10.4,False
2131,52,10.4,False
4394,52,10.4,False
3928,52,10.4,False
1204,52,10.4,False
2075,52,10.4,False
2022,52,10.4,False
1986,52,10.4,False
1656,52,10.4,False
1048,52,10.4,False
881,52,10.4,False
857,52,10.4,False
1279,52,10.4,False
3874,52,10.4,False
72444,52,10.4,False
72355,52,10.4,False
72236,52,10.4,False
72122,52,10.4,False
72103,52,10.4,False
72065,52,10.4,False
71568,52,10.4,False
71472,52,10.4,False
71525,52,10.4,False
71514,52,10.4,False
72041,52,10.4,False
71932,52,10.4,False
71924,52,10.4,False
71890,52,10.4,False
1536,52,10.4,False
1497,52,10.4,False
71554,52,10.4,False
71451,52,10.4,False
70531,52,10.4,False
71149,52,10.4,False
71133,52,10.4,False
71111,52,10.4,False
71110,52,10.4,False
71002,52,10.4,False
70926,52,10.4,False
71671,52,10.4,False
72682,52,10.4,False
72658,52,10.4,False
72641,52,10.4,False
72604,52,10.4,False
72594,52,10.4,False
72579,52,10.4,False
72461,52,10.4,False
71745,52,10.4,False
71343,52,10.4,False
6631,52,10.4,False
6500,52,10.4,False
7642,52,10.4,False
7568,52,10.4,False
7376,52,10.4,False
3318,52,10.4,False
3273,52,10.4,False
2430,52,10.4,False
3712,52,10.4,False
3682,52,10.4,False
3639,52,10.4,True
3571,52,10.4,False
3135,52,10.4,False
3078,52,10.4,True
3059,52,10.4,False
3011,52,10.4,False
3761,52,10.4,False
69169,52,10.4,False
69773,52,10.4,False
69746,52,10.4,False
69646,52,10.4,False
69498,52,10.4,False
69496,52,10.4,False
70197,52,10.4,False
69137,52,10.4,False
6991,52,10.4,False
69078,52,10.4,False
69424,52,10.4,False
69402,52,10.4,False
69320,52,10.4,False
69252,52,10.4,False
69171,52,10.4,False
6162,52,10.4,False
6125,52,10.4,False
69089,52,10.4,False
2633,52,10.4,False
2631,52,10.4,False
2616,52,10.4,False
2601,52,10.4,False
70672,52,10.4,False
70578,52,10.4,False
70555,52,10.4,False
2986,52,10.4,False
2586,52,10.4,False
2581,52,10.4,False
2577,52,10.4,False
2512,52,10.4,False
2449,52,10.4,False
2442,52,10.4,False
2760,52,10.4,False
2437,52,10.4,False
2591,52,10.4,False
2942,52,10.4,False
3367,52,10.4,False
3354,52,10.4,False
5157,52,10.4,False
5848,52,10.4,False
5843,52,10.4,False
5814,52,10.4,False
5564,52,10.4,False
5174,52,10.4,False
3195,52,10.4,False
4865,52,10.4,False
4817,52,10.4,False
4735,52,10.4,False
5398,52,10.4,False
5382,52,10.4,False
5269,52,10.4,False
5258,52,10.4,False
3269,52,10.4,False
19748,52,10.4,False
20519,52,10.4,False
21997,52,10.4,False
21965,52,10.4,False
21952,52,10.4,False
21928,52,10.4,False
71605,52,10.4,False
65587,52,10.4,False
22377,52,10.4,False
22221,52,10.4,False
21882,52,10.4,False
21878,52,10.4,False
21857,52,10.4,False
21841,52,10.4,False
21837,52,10.4,False
21814,52,10.4,False
22437,52,10.4,False
22847,52,10.4,False
23207,52,10.4,False
23102,52,10.4,False
22981,52,10.4,False
22945,52,10.4,False
20470,52,10.4,False
20385,52,10.4,False
20158,52,10.4,False
19803,52,10.4,False
20631,52,10.4,False
20580,52,10.4,False
20576,52,10.4,False
22096,52,10.4,False
20038,52,10.4,False
19905,52,10.4,False
19902,52,10.4,False
19808,52,10.4,False
20826,52,10.4,False
60746,52,10.4,False
61692,52,10.4,False
61647,52,10.4,False
61584,52,10.4,False
61461,52,10.4,False
61234,52,10.4,False
21167,52,10.4,False
21797,52,10.4,False
21017,52,10.4,False
20967,52,10.4,False
60577,52,10.4,False
60506,52,10.4,False
60482,52,10.4,False
61210,52,10.4,False
17726,52,10.4,False
18363,52,10.4,False
21132,52,10.4,False
21773,52,10.4,False
18782,52,10.4,False
18762,52,10.4,False
18752,52,10.4,False
19107,52,10.4,False
19024,52,10.4,False
19022,52,10.4,False
19010,52,10.4,False
60767,52,10.4,False
62075,52,10.4,False
61930,52,10.4,False
61887,52,10.4,False
61740,52,10.4,False
61722,52,10.4,False
18872,52,10.4,False
18815,52,10.4,False
60785,52,10.4,False
18915,52,10.4,False
22521,52,10.4,False
22502,52,10.4,False
22925,52,10.4,False
58197,52,10.4,False
58901,52,10.4,False
58665,52,10.4,False
58645,52,10.4,False
22860,52,10.4,False
71581,52,10.4,False
58507,52,10.4,False
22762,52,10.4,False
58048,52,10.4,False
57935,52,10.4,False
57863,52,10.4,False
58402,52,10.4,False
58390,52,10.4,False
58579,52,10.4,False
25967,52,10.4,False
25939,52,10.4,False
23590,52,10.4,False
23532,52,10.4,False
23435,52,10.4,False
23429,52,10.4,False
25661,52,10.4,False
25660,52,10.4,False
22576,52,10.4,False
26146,52,10.4,False
26088,52,10.4,False
26075,52,10.4,False
26029,52,10.4,False
22642,52,10.4,False
22629,52,10.4,False
22598,52,10.4,False
22596,52,10.4,False
25564,52,10.4,False
59560,52,10.4,False
59333,52,10.4,False
59262,52,10.4,False
60155,52,10.4,False
59915,52,10.4,False
59779,52,10.4,False
60366,52,10.4,False
58254,52,10.4,False
23263,52,10.4,False
23231,52,10.4,False
23229,52,10.4,False
23223,52,10.4,False
59218,52,10.4,False
59195,52,10.4,False
22923,52,10.4,False
22895,52,10.4,False
23268,52,10.4,False
58243,52,10.4,False
24378,52,10.4,False
24369,52,10.4,False
24348,52,10.4,False
57540,52,10.4,False
57515,52,10.4,False
57428,52,10.4,False
58123,52,10.4,False
59170,52,10.4,False
60259,52,10.4,False
60204,52,10.4,False
60172,52,10.4,False
21648,52,10.4,False
21635,52,10.4,False
21633,52,10.4,False
21575,52,10.4,False
21229,52,10.4,False
58049,52,10.4,False
13250,52,10.4,False
13247,52,10.4,False
13245,52,10.4,False
13227,52,10.4,False
13176,52,10.4,False
13781,52,10.4,False
13723,52,10.4,False
18232,52,10.4,False
13021,52,10.4,False
13013,52,10.4,False
13011,52,10.4,False
12855,52,10.4,False
12795,52,10.4,False
12756,52,10.4,False
13407,52,10.4,False
15438,52,10.4,False
13029,52,10.4,False
64054,52,10.4,False
16902,52,10.4,False
16888,52,10.4,False
63557,52,10.4,False
63504,52,10.4,False
63410,52,10.4,False
63328,52,10.4,False
64034,52,10.4,False
13383,52,10.4,False
16211,52,10.4,False
16177,52,10.4,False
16166,52,10.4,False
15936,52,10.4,False
16632,52,10.4,False
16538,52,10.4,False
16377,52,10.4,False
16227,52,10.4,False
63896,52,10.4,False
11591,52,10.4,False
11468,52,10.4,False
11369,52,10.4,False
11307,52,10.4,False
65489,52,10.4,False
65486,52,10.4,False
65478,52,10.4,False
15348,52,10.4,False
66366,52,10.4,False
65776,52,10.4,False
65011,52,10.4,False
64986,52,10.4,False
65391,52,10.4,False
65359,52,10.4,False
65358,52,10.4,False
65334,52,10.4,False
65417,52,10.4,False
15248,52,10.4,False
15106,52,10.4,False
14831,52,10.4,False
15767,52,10.4,False
15736,52,10.4,False
15656,52,10.4,False
14569,52,10.4,False
14538,52,10.4,False
11746,52,10.4,False
14288,52,10.4,False
14822,52,10.4,False
14700,52,10.4,False
14631,52,10.4,False
14607,52,10.4,False
65714,52,10.4,False
65679,52,10.4,False
65646,52,10.4,False
14486,52,10.4,False
19326,52,10.4,False
19222,52,10.4,False
19193,52,10.4,False
19177,52,10.4,False
19168,52,10.4,False
19673,52,10.4,False
19617,52,10.4,False
64239,52,10.4,False
63116,52,10.4,False
15861,52,10.4,False
15847,52,10.4,False
15823,52,10.4,False
15790,52,10.4,False
15786,52,10.4,False
62958,52,10.4,False
62808,52,10.4,False
63156,52,10.4,False
18161,52,10.4,False
18109,52,10.4,False
18074,52,10.4,False
18071,52,10.4,False
18707,52,10.4,False
17235,52,10.4,False
17146,52,10.4,False
17814,52,10.4,False
18895,52,10.4,False
17809,52,10.4,False
19578,52,10.4,False
19560,52,10.4,False
19559,52,10.4,False
19423,52,10.4,False
19396,52,10.4,False
17500,52,10.4,False
17452,52,10.4,False
17812,52,10.4,False
62205,52,10.4,False
62164,52,10.4,False
62673,52,10.4,False
64948,52,10.4,False
64835,52,10.4,False
64765,52,10.4,False
64757,52,10.4,False
64746,52,10.4,False
62799,52,10.4,False
14592,52,10.4,False
14586,52,10.4,False
63770,52,10.4,False
63651,52,10.4,False
1397,52,10.4,False
64348,52,10.4,False
64276,52,10.4,False
64265,52,10.4,False
64509,52,10.4,False
62756,52,10.4,False
71646,52,10.4,False
63211,52,10.4,False
63181,52,10.4,False
63180,52,10.4,False
62636,52,10.4,False
62559,52,10.4,False
62522,52,10.4,False
62251,52,10.4,False
62410,52,10.4,False
63109,52,10.4,False
63045,52,10.4,False
62989,52,10.4,False
18688,52,10.4,False
18601,52,10.4,False
18468,52,10.4,False
62276,52,10.4,False
62424,52,10.4,False
42348,51,10.2,False
41681,51,10.2,False
66705,51,10.2,False
4324,51,10.2,False
38598,51,10.2,False
52072,51,10.2,False
1676,51,10.2,False
3979,51,10.2,False
18993,51,10.2,False
62130,51,10.2,False
64047,51,10.2,False
61522,51,10.2,False
30445,51,10.2,False
55222,51,10.2,False
11114,51,10.2,False
10578,51,10.2,False
10612,51,10.2,False
65332,51,10.2,False
60717,51,10.2,False
22767,51,10.2,False
57358,51,10.2,False
58986,51,10.2,False
22959,51,10.2,False
27073,51,10.2,False
41922,51,10.2,False
43993,51,10.2,False
16559,51,10.2,False
27915,51,10.2,False
56694,51,10.2,False
42857,51,10.2,False
19855,50,10.0,False
21191,50,10.0,False
65442,50,10.0,False
16450,50,10.0,False
69805,50,10.0,False
47076,50,10.0,False
44775,50,10.0,False
13689,49,9.8,False
31866,49,9.8,False
32284,49,9.8,False
16957,49,9.8,False
62477,49,9.8,False
12835,49,9.8,False
40552,49,9.8,False
69073,49,9.8,False
49734,49,9.8,False
39721,49,9.8,False
42176,49,9.8,False
24820,48,9.6,False
23851,48,9.6,False
52598,48,9.6,False
43647,48,9.6,False
71834,48,9.6,False
14181,48,9.6,False
56978,48,9.6,False
68045,48,9.6,False
9948,48,9.6,False
28406,48,9.6,False
